ID,Timestamp,WinningTeam,RemainingVillagers,RemainingWerewolves,wa_type,wb_type,va_type,vb_type,vc_type,vd_type,ve_type
18,2025-09-08_10-44-21,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
19,2025-09-08_10-44-34,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
20,2025-09-08_10-44-48,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
21,2025-09-08_10-45-01,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
22,2025-09-08_10-45-15,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
23,2025-09-08_10-45-30,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
24,2025-09-08_10-45-44,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
25,2025-09-08_10-45-59,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
26,2025-09-08_10-46-11,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
27,2025-09-08_10-46-24,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
28,2025-09-08_10-46-41,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
29,2025-09-08_10-46-58,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
30,2025-09-08_10-47-13,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
31,2025-09-08_10-47-26,W,0,2,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
32,2025-09-08_10-47-39,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
33,2025-09-08_10-47-52,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
34,2025-09-08_10-48-04,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
35,2025-09-08_10-48-15,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
36,2025-09-08_10-48-29,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
37,2025-09-08_10-48-44,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
38,2025-09-08_10-48-59,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
39,2025-09-08_10-49-13,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
40,2025-09-08_10-49-31,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
41,2025-09-08_11-14-31,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
42,2025-09-08_11-14-50,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
43,2025-09-08_11-15-08,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
44,2025-09-08_11-15-25,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
45,2025-09-08_11-15-40,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
46,2025-09-08_11-15-55,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
47,2025-09-08_11-16-10,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
48,2025-09-08_11-16-24,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
49,2025-09-08_11-16-40,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
50,2025-09-08_11-16-58,W,0,2,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
51,2025-09-08_11-17-13,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
52,2025-09-08_11-17-32,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
53,2025-09-08_11-17-48,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
54,2025-09-08_11-18-02,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
55,2025-09-08_11-18-14,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
56,2025-09-08_11-18-29,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
57,2025-09-08_11-18-49,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
58,2025-09-08_11-19-02,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
59,2025-09-08_11-19-16,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
60,2025-09-08_11-19-35,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
61,2025-09-08_11-19-51,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
62,2025-09-08_11-20-03,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
63,2025-09-08_11-20-21,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
64,2025-09-08_11-20-34,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
65,2025-09-08_11-20-49,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
66,2025-09-08_11-21-04,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
67,2025-09-08_11-21-22,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
68,2025-09-08_11-21-38,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
69,2025-09-08_11-21-52,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
70,2025-09-08_11-22-05,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
71,2025-09-08_11-22-20,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
72,2025-09-08_11-22-33,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
73,2025-09-08_11-22-46,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
74,2025-09-08_11-23-01,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
75,2025-09-08_11-23-16,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
76,2025-09-08_11-23-27,V,3,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
77,2025-09-08_11-23-38,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
78,2025-09-08_11-23-51,V,1,0,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
79,2025-09-08_11-24-04,W,0,1,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
80,2025-09-08_11-24-15,W,0,2,not_trying_werewolf,not_trying_werewolf,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager,not_trying_villager
