ID,Timestamp,WinningTeam,RemainingVillagers,RemainingWerewolves,wa_type,wb_type,va_type,vb_type,vc_type,vd_type,ve_type
38,2025-04-21_13-37-31,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
39,2025-04-21_13-39-17,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
40,2025-04-21_13-40-44,0,3,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
41,2025-04-21_13-42-38,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
42,2025-04-21_13-44-32,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
43,2025-04-21_13-45-58,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
44,2025-04-21_13-47-41,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
45,2025-04-21_13-50-01,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
46,2025-04-21_13-51-07,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
47,2025-04-21_13-51-58,0,5,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
48,2025-04-21_13-53-52,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
49,2025-04-21_13-54-59,0,3,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
50,2025-04-21_13-56-37,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
