ID,Timestamp,WinningTeam,RemainingVillagers,RemainingWerewolves,wa_type,wb_type,va_type,vb_type,vc_type,vd_type,ve_type
39,2025-04-09_09-59-37,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
40,2025-04-09_10-02-01,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
41,2025-04-09_13-05-37,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
42,2025-04-09_13-07-14,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
43,2025-04-09_13-08-58,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
44,2025-04-09_13-11-18,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
45,2025-04-09_13-15-46,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
46,2025-04-09_13-17-11,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
47,2025-04-09_13-56-04,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
48,2025-04-09_13-58-38,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
49,2025-04-09_14-00-09,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
50,2025-04-09_14-02-24,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
51,2025-04-09_14-04-20,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
52,2025-04-09_14-06-02,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
53,2025-04-09_14-07-54,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
54,2025-04-09_14-09-41,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
55,2025-04-09_14-12-22,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
56,2025-04-09_14-14-31,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
57,2025-04-09_14-16-57,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
58,2025-04-09_14-19-21,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
59,2025-04-09_14-21-56,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
60,2025-04-09_14-23-10,0,3,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
61,2025-04-09_16-19-58,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
62,2025-04-09_16-22-03,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
63,2025-04-09_16-23-48,0,3,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
64,2025-04-09_16-27-21,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
65,2025-04-09_16-28-55,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
66,2025-04-09_16-30-36,0,3,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
67,2025-04-09_16-33-18,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
68,2025-04-09_16-36-05,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
69,2025-04-09_16-38-42,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
70,2025-04-09_16-40-51,0,1,0,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
71,2025-04-15_18-18-28,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
72,2025-04-15_18-20-23,1,0,1,not_trying_werewolf,not_trying_werewolf,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager,aggressive_villager
